datetime,demand_mw
2022-03-06 17:00:00,35244.17
2022-03-06 18:00:00,34175.86
2022-03-06 19:00:00,34520.7
2022-03-06 20:00:00,34083.6
2022-03-06 21:00:00,34969.47
2022-03-06 22:00:00,34601.34
2022-03-06 23:00:00,33406.01
2022-03-07 00:00:00,35027.95
2022-03-07 01:00:00,35204.89
2022-03-07 02:00:00,34201.22
2022-03-07 03:00:00,33827.43
2022-03-07 04:00:00,34013.9
2022-03-07 05:00:00,34387.52
2022-03-07 06:00:00,34147.59
2022-03-07 07:00:00,35564.86
2022-03-07 08:00:00,36399.27
2022-03-07 09:00:00,34819.23
2022-03-07 10:00:00,36589.7
2022-03-07 11:00:00,36765.04
2022-03-07 12:00:00,37583.32
2022-03-07 13:00:00,37557.27
2022-03-07 14:00:00,36523.35
2022-03-07 15:00:00,36778.95
2022-03-07 16:00:00,37866.15
2022-03-07 17:00:00,38601.58
2022-03-07 18:00:00,35635.62
2022-03-07 19:00:00,37520.98
2022-03-07 20:00:00,37886.39
2022-03-07 21:00:00,36355.89
2022-03-07 22:00:00,36553.55
2022-03-07 23:00:00,35104.63
2022-03-08 00:00:00,35331.99
2022-03-08 01:00:00,33780.44
2022-03-08 02:00:00,32974.88
2022-03-08 03:00:00,35675.85
2022-03-08 04:00:00,34048.1
2022-03-08 05:00:00,34612.18
2022-03-08 06:00:00,34030.33
2022-03-08 07:00:00,34300.9
2022-03-08 08:00:00,35703.51
2022-03-08 09:00:00,35620.39
2022-03-08 10:00:00,36961.88
2022-03-08 11:00:00,37408.9
2022-03-08 12:00:00,37638.02
2022-03-08 13:00:00,37843.34
2022-03-08 14:00:00,39172.28
2022-03-08 15:00:00,37016.79
2022-03-08 16:00:00,37866.7
2022-03-08 17:00:00,38762.16
2022-03-08 18:00:00,38664.8
2022-03-08 19:00:00,36090.88
2022-03-08 20:00:00,36681.97
2022-03-08 21:00:00,37712.62
2022-03-08 22:00:00,36590.01
2022-03-08 23:00:00,35940.48
2022-03-09 00:00:00,35320.56
2022-03-09 01:00:00,34904.14
2022-03-09 02:00:00,35284.71
2022-03-09 03:00:00,34732.13
2022-03-09 04:00:00,34921.3
2022-03-09 05:00:00,35138.33
2022-03-09 06:00:00,34704.59
2022-03-09 07:00:00,36023.83
2022-03-09 08:00:00,38400.53
2022-03-09 09:00:00,34802.24
2022-03-09 10:00:00,36988.16
2022-03-09 11:00:00,36450.23
2022-03-09 12:00:00,37928.24
2022-03-09 13:00:00,37752.25
2022-03-09 14:00:00,38550.9
2022-03-09 15:00:00,38995.57
2022-03-09 16:00:00,38149.1
2022-03-09 17:00:00,38833.76
2022-03-09 18:00:00,35669.43
2022-03-09 19:00:00,38723.4
2022-03-09 20:00:00,37338.42
2022-03-09 21:00:00,37546.53
2022-03-09 22:00:00,35193.39
2022-03-09 23:00:00,35140.49
2022-03-10 00:00:00,35701.58
2022-03-10 01:00:00,35287.83
2022-03-10 02:00:00,35352.27
2022-03-10 03:00:00,35940.43
2022-03-10 04:00:00,33529.0
2022-03-10 05:00:00,35971.21
2022-03-10 06:00:00,35359.93
2022-03-10 07:00:00,35470.25
2022-03-10 08:00:00,34744.92
2022-03-10 09:00:00,36812.21
2022-03-10 10:00:00,34732.7
2022-03-10 11:00:00,37719.47
2022-03-10 12:00:00,36241.1
2022-03-10 13:00:00,37830.06
2022-03-10 14:00:00,37873.97
2022-03-10 15:00:00,39062.44
2022-03-10 16:00:00,37905.63
2022-03-10 17:00:00,37353.44
2022-03-10 18:00:00,37303.42
2022-03-10 19:00:00,38525.41
2022-03-10 20:00:00,37547.41
2022-03-10 21:00:00,36374.52
2022-03-10 22:00:00,36101.25
2022-03-10 23:00:00,34586.49
2022-03-11 00:00:00,35979.39
2022-03-11 01:00:00,33878.12
2022-03-11 02:00:00,35822.34
2022-03-11 03:00:00,35199.57
2022-03-11 04:00:00,37130.0
2022-03-11 05:00:00,34280.0
2022-03-11 06:00:00,35337.29
2022-03-11 07:00:00,37243.66
2022-03-11 08:00:00,37079.7
2022-03-11 09:00:00,35864.49
2022-03-11 10:00:00,37046.72
2022-03-11 11:00:00,37241.69
2022-03-11 12:00:00,37820.7
2022-03-11 13:00:00,37262.39
2022-03-11 14:00:00,37970.99
2022-03-11 15:00:00,36781.64
2022-03-11 16:00:00,38244.0
2022-03-11 17:00:00,38397.63
2022-03-11 18:00:00,37612.38
2022-03-11 19:00:00,36142.32
2022-03-11 20:00:00,38003.47
2022-03-11 21:00:00,37083.81
2022-03-11 22:00:00,35756.77
2022-03-11 23:00:00,35751.73
2022-03-12 00:00:00,32344.9
2022-03-12 01:00:00,32473.64
2022-03-12 02:00:00,32697.46
2022-03-12 03:00:00,34105.68
2022-03-12 04:00:00,32528.79
2022-03-12 05:00:00,33730.58
2022-03-12 06:00:00,32938.26
2022-03-12 07:00:00,33897.15
2022-03-12 08:00:00,33918.11
2022-03-12 09:00:00,35169.65
2022-03-12 10:00:00,34373.04
2022-03-12 11:00:00,33874.62
2022-03-12 12:00:00,34377.67
2022-03-12 13:00:00,35375.45
2022-03-12 14:00:00,34956.5
2022-03-12 15:00:00,36459.95
2022-03-12 16:00:00,35704.52
2022-03-12 17:00:00,38004.81
2022-03-12 18:00:00,34299.91
2022-03-12 19:00:00,35659.48
2022-03-12 20:00:00,34175.74
2022-03-12 21:00:00,34325.85
2022-03-12 22:00:00,34465.37
2022-03-12 23:00:00,31984.96
2022-03-13 00:00:00,33892.6
2022-03-13 01:00:00,35033.54
2022-03-13 02:00:00,32840.0
2022-03-13 03:00:00,33353.18
2022-03-13 04:00:00,34014.38
2022-03-13 05:00:00,33117.86
2022-03-13 06:00:00,32972.84
2022-03-13 07:00:00,31822.84
2022-03-13 08:00:00,34653.96
2022-03-13 09:00:00,34402.18
2022-03-13 10:00:00,34037.67
2022-03-13 11:00:00,35389.7
2022-03-13 12:00:00,35127.02
2022-03-13 13:00:00,35449.21
2022-03-13 14:00:00,36604.37
2022-03-13 15:00:00,35044.46
2022-03-13 16:00:00,37061.46
2022-03-13 17:00:00,34869.19
2022-03-13 18:00:00,35284.49
2022-03-13 19:00:00,37191.72
2022-03-13 20:00:00,36163.57
2022-03-13 21:00:00,34899.03
2022-03-13 22:00:00,33616.54
2022-03-13 23:00:00,33582.47
2022-03-14 00:00:00,35923.86
2022-03-14 01:00:00,35618.24
2022-03-14 02:00:00,35318.46
2022-03-14 03:00:00,35276.42
2022-03-14 04:00:00,35131.26
2022-03-14 05:00:00,34201.82
2022-03-14 06:00:00,35197.9
2022-03-14 07:00:00,36704.93
2022-03-14 08:00:00,35116.32
2022-03-14 09:00:00,36507.53
2022-03-14 10:00:00,36371.94
2022-03-14 11:00:00,37547.02
2022-03-14 12:00:00,37463.09
2022-03-14 13:00:00,39324.44
2022-03-14 14:00:00,38689.89
2022-03-14 15:00:00,37237.34
2022-03-14 16:00:00,38912.07
2022-03-14 17:00:00,37569.05
2022-03-14 18:00:00,37527.62
2022-03-14 19:00:00,37994.25
2022-03-14 20:00:00,36957.61
2022-03-14 21:00:00,37745.27
2022-03-14 22:00:00,35927.93
2022-03-14 23:00:00,35676.52
2022-03-15 00:00:00,35373.31
2022-03-15 01:00:00,35175.21
2022-03-15 02:00:00,36399.67
2022-03-15 03:00:00,35906.76
2022-03-15 04:00:00,36836.58
2022-03-15 05:00:00,37424.65
2022-03-15 06:00:00,34830.48
2022-03-15 07:00:00,36057.01
2022-03-15 08:00:00,35349.29
2022-03-15 09:00:00,36077.34
2022-03-15 10:00:00,36602.82
2022-03-15 11:00:00,36623.44
2022-03-15 12:00:00,36968.98
2022-03-15 13:00:00,38015.67
2022-03-15 14:00:00,37294.74
2022-03-15 15:00:00,39137.83
2022-03-15 16:00:00,37631.09
2022-03-15 17:00:00,40685.29
2022-03-15 18:00:00,37704.05
2022-03-15 19:00:00,37858.37
2022-03-15 20:00:00,36344.21
2022-03-15 21:00:00,38506.18
2022-03-15 22:00:00,37607.5
2022-03-15 23:00:00,36524.66
2022-03-16 00:00:00,34855.39
2022-03-16 01:00:00,35904.01
2022-03-16 02:00:00,34581.09
2022-03-16 03:00:00,36684.23
2022-03-16 04:00:00,36139.89
2022-03-16 05:00:00,35647.22
2022-03-16 06:00:00,33704.61
2022-03-16 07:00:00,35230.2
2022-03-16 08:00:00,37002.6
2022-03-16 09:00:00,37838.21
2022-03-16 10:00:00,38150.13
2022-03-16 11:00:00,36237.76
2022-03-16 12:00:00,38188.35
2022-03-16 13:00:00,39070.44
2022-03-16 14:00:00,36988.32
2022-03-16 15:00:00,38484.25
2022-03-16 16:00:00,38712.89
2022-03-16 17:00:00,38110.45
2022-03-16 18:00:00,36582.33
2022-03-16 19:00:00,37589.26
2022-03-16 20:00:00,37235.99
2022-03-16 21:00:00,36999.09
2022-03-16 22:00:00,36245.92
2022-03-16 23:00:00,35964.67
2022-03-17 00:00:00,36034.58
2022-03-17 01:00:00,36169.19
2022-03-17 02:00:00,35343.7
2022-03-17 03:00:00,35161.19
2022-03-17 04:00:00,35598.74
2022-03-17 05:00:00,34001.48
2022-03-17 06:00:00,36249.17
2022-03-17 07:00:00,36133.78
2022-03-17 08:00:00,36519.9
2022-03-17 09:00:00,37692.04
2022-03-17 10:00:00,35615.6
2022-03-17 11:00:00,35981.37
2022-03-17 12:00:00,38232.92
2022-03-17 13:00:00,38269.36
2022-03-17 14:00:00,38610.71
2022-03-17 15:00:00,38166.32
2022-03-17 16:00:00,39112.98
2022-03-17 17:00:00,39227.0
2022-03-17 18:00:00,38636.21
2022-03-17 19:00:00,37712.56
2022-03-17 20:00:00,35790.82
2022-03-17 21:00:00,37846.96
2022-03-17 22:00:00,37831.5
2022-03-17 23:00:00,36957.26
2022-03-18 00:00:00,35387.93
2022-03-18 01:00:00,36433.12
2022-03-18 02:00:00,36401.2
2022-03-18 03:00:00,36901.67
2022-03-18 04:00:00,34842.83
2022-03-18 05:00:00,35509.06
2022-03-18 06:00:00,36546.16
2022-03-18 07:00:00,36250.35
2022-03-18 08:00:00,35603.72
2022-03-18 09:00:00,37295.13
2022-03-18 10:00:00,37834.64
2022-03-18 11:00:00,37801.19
2022-03-18 12:00:00,38254.12
2022-03-18 13:00:00,38122.8
2022-03-18 14:00:00,39789.88
2022-03-18 15:00:00,37860.83
2022-03-18 16:00:00,38116.35
2022-03-18 17:00:00,38510.89
2022-03-18 18:00:00,39039.23
2022-03-18 19:00:00,36728.78
2022-03-18 20:00:00,36535.89
2022-03-18 21:00:00,35528.32
2022-03-18 22:00:00,36888.11
2022-03-18 23:00:00,35526.12
2022-03-19 00:00:00,33775.09
2022-03-19 01:00:00,34388.9
2022-03-19 02:00:00,33090.77
2022-03-19 03:00:00,33739.6
2022-03-19 04:00:00,33299.42
2022-03-19 05:00:00,34239.18
2022-03-19 06:00:00,34281.18
2022-03-19 07:00:00,33579.74
2022-03-19 08:00:00,34376.43
2022-03-19 09:00:00,35796.22
2022-03-19 10:00:00,35643.49
2022-03-19 11:00:00,34505.34
2022-03-19 12:00:00,36591.09
2022-03-19 13:00:00,35387.12
2022-03-19 14:00:00,37700.32
2022-03-19 15:00:00,37463.24
2022-03-19 16:00:00,36828.31
2022-03-19 17:00:00,36601.53
2022-03-19 18:00:00,36080.78
2022-03-19 19:00:00,36544.63
2022-03-19 20:00:00,35300.82
2022-03-19 21:00:00,35426.97
2022-03-19 22:00:00,35567.8
2022-03-19 23:00:00,33965.48
2022-03-20 00:00:00,33643.5
2022-03-20 01:00:00,32876.83
2022-03-20 02:00:00,32796.59
2022-03-20 03:00:00,32054.19
2022-03-20 04:00:00,34239.52
2022-03-20 05:00:00,35270.77
2022-03-20 06:00:00,35154.16
2022-03-20 07:00:00,32851.02
2022-03-20 08:00:00,35201.22
2022-03-20 09:00:00,36183.14
2022-03-20 10:00:00,34986.14
2022-03-20 11:00:00,35844.3
2022-03-20 12:00:00,34392.41
2022-03-20 13:00:00,36601.07
2022-03-20 14:00:00,35660.97
2022-03-20 15:00:00,36827.76
2022-03-20 16:00:00,35320.2
2022-03-20 17:00:00,36994.62
2022-03-20 18:00:00,37194.6
2022-03-20 19:00:00,35367.49
2022-03-20 20:00:00,34714.91
2022-03-20 21:00:00,33459.42
2022-03-20 22:00:00,34665.51
2022-03-20 23:00:00,34013.97
2022-03-21 00:00:00,35013.1
2022-03-21 01:00:00,36441.31
2022-03-21 02:00:00,35483.12
2022-03-21 03:00:00,34858.15
2022-03-21 04:00:00,35311.99
2022-03-21 05:00:00,36808.01
2022-03-21 06:00:00,36619.33
2022-03-21 07:00:00,36286.88
2022-03-21 08:00:00,37275.54
2022-03-21 09:00:00,36151.78
2022-03-21 10:00:00,37566.14
2022-03-21 11:00:00,38047.49
2022-03-21 12:00:00,37863.96
2022-03-21 13:00:00,38908.69
2022-03-21 14:00:00,38065.83
2022-03-21 15:00:00,39255.62
2022-03-21 16:00:00,39280.5
2022-03-21 17:00:00,36217.81
2022-03-21 18:00:00,39499.72
2022-03-21 19:00:00,35606.91
2022-03-21 20:00:00,37321.85
2022-03-21 21:00:00,38327.79
2022-03-21 22:00:00,36786.47
2022-03-21 23:00:00,35426.27
2022-03-22 00:00:00,35464.82
2022-03-22 01:00:00,36992.13
2022-03-22 02:00:00,34295.34
2022-03-22 03:00:00,36795.19
2022-03-22 04:00:00,35799.56
2022-03-22 05:00:00,34946.88
2022-03-22 06:00:00,35674.2
2022-03-22 07:00:00,35595.78
2022-03-22 08:00:00,37548.61
2022-03-22 09:00:00,37824.14
2022-03-22 10:00:00,36140.36
2022-03-22 11:00:00,37642.24
2022-03-22 12:00:00,37592.64
2022-03-22 13:00:00,39701.06
2022-03-22 14:00:00,37644.63
2022-03-22 15:00:00,40248.88
2022-03-22 16:00:00,38846.14
2022-03-22 17:00:00,37772.77
2022-03-22 18:00:00,37975.3
2022-03-22 19:00:00,37579.04
2022-03-22 20:00:00,36825.09
2022-03-22 21:00:00,37599.87
2022-03-22 22:00:00,36075.46
2022-03-22 23:00:00,34882.24
2022-03-23 00:00:00,36133.53
2022-03-23 01:00:00,34648.6
2022-03-23 02:00:00,35351.05
2022-03-23 03:00:00,35124.57
2022-03-23 04:00:00,35167.62
2022-03-23 05:00:00,37723.0
2022-03-23 06:00:00,36279.56
2022-03-23 07:00:00,36730.75
2022-03-23 08:00:00,35364.14
2022-03-23 09:00:00,36707.47
2022-03-23 10:00:00,37846.42
2022-03-23 11:00:00,37176.2
2022-03-23 12:00:00,39159.96
2022-03-23 13:00:00,37641.04
2022-03-23 14:00:00,38610.57
2022-03-23 15:00:00,38448.91
2022-03-23 16:00:00,39075.88
2022-03-23 17:00:00,38277.77
2022-03-23 18:00:00,38382.49
2022-03-23 19:00:00,38121.47
2022-03-23 20:00:00,37346.05
2022-03-23 21:00:00,37993.36
2022-03-23 22:00:00,37383.58
2022-03-23 23:00:00,36721.99
2022-03-24 00:00:00,36150.8
2022-03-24 01:00:00,36918.52
2022-03-24 02:00:00,35850.36
2022-03-24 03:00:00,35697.05
2022-03-24 04:00:00,36057.58
2022-03-24 05:00:00,37524.72
2022-03-24 06:00:00,35152.75
2022-03-24 07:00:00,37236.99
2022-03-24 08:00:00,35325.32
2022-03-24 09:00:00,37508.45
2022-03-24 10:00:00,39062.67
2022-03-24 11:00:00,38522.86
2022-03-24 12:00:00,38593.57
2022-03-24 13:00:00,38247.39
2022-03-24 14:00:00,38940.81
2022-03-24 15:00:00,38793.23
2022-03-24 16:00:00,38328.56
2022-03-24 17:00:00,38636.22
2022-03-24 18:00:00,38841.81
2022-03-24 19:00:00,37730.48
2022-03-24 20:00:00,37345.38
2022-03-24 21:00:00,36485.26
2022-03-24 22:00:00,37573.5
2022-03-24 23:00:00,37321.27
2022-03-25 00:00:00,36772.63
2022-03-25 01:00:00,37120.89
2022-03-25 02:00:00,36184.54
2022-03-25 03:00:00,36349.99
2022-03-25 04:00:00,36285.89
2022-03-25 05:00:00,36063.84
2022-03-25 06:00:00,35899.88
2022-03-25 07:00:00,38523.68
2022-03-25 08:00:00,36609.39
2022-03-25 09:00:00,36816.81
2022-03-25 10:00:00,38151.79
2022-03-25 11:00:00,38380.6
2022-03-25 12:00:00,37313.5
2022-03-25 13:00:00,39737.08
2022-03-25 14:00:00,38893.38
2022-03-25 15:00:00,38122.23
2022-03-25 16:00:00,40066.14
2022-03-25 17:00:00,39473.47
2022-03-25 18:00:00,37657.36
2022-03-25 19:00:00,39952.25
2022-03-25 20:00:00,38649.73
2022-03-25 21:00:00,37691.83
2022-03-25 22:00:00,38652.1
2022-03-25 23:00:00,37052.18
2022-03-26 00:00:00,34509.41
2022-03-26 01:00:00,33696.8
2022-03-26 02:00:00,34561.98
2022-03-26 03:00:00,34379.45
2022-03-26 04:00:00,33997.66
2022-03-26 05:00:00,33427.72
2022-03-26 06:00:00,34419.08
2022-03-26 07:00:00,34539.88
2022-03-26 08:00:00,33817.66
2022-03-26 09:00:00,34089.32
2022-03-26 10:00:00,36220.82
2022-03-26 11:00:00,33912.48
2022-03-26 12:00:00,36639.73
2022-03-26 13:00:00,36333.99
2022-03-26 14:00:00,38043.02
2022-03-26 15:00:00,36604.63
2022-03-26 16:00:00,37573.8
2022-03-26 17:00:00,36561.83
2022-03-26 18:00:00,36786.46
2022-03-26 19:00:00,37025.52
2022-03-26 20:00:00,35654.14
2022-03-26 21:00:00,36505.13
2022-03-26 22:00:00,34413.33
2022-03-26 23:00:00,35124.74
2022-03-27 00:00:00,35373.55
2022-03-27 01:00:00,34875.11
2022-03-27 02:00:00,35752.41
2022-03-27 03:00:00,33381.44
2022-03-27 04:00:00,32868.93
2022-03-27 05:00:00,33310.05
2022-03-27 06:00:00,34926.04
2022-03-27 07:00:00,35078.47
2022-03-27 08:00:00,35094.05
2022-03-27 09:00:00,34441.87
2022-03-27 10:00:00,36448.3
2022-03-27 11:00:00,35139.1
2022-03-27 12:00:00,37506.26
2022-03-27 13:00:00,39225.21
2022-03-27 14:00:00,37298.51
2022-03-27 15:00:00,37575.74
2022-03-27 16:00:00,36650.32
2022-03-27 17:00:00,35416.55
2022-03-27 18:00:00,36233.49
2022-03-27 19:00:00,35526.27
2022-03-27 20:00:00,34873.38
2022-03-27 21:00:00,37178.08
2022-03-27 22:00:00,35545.93
2022-03-27 23:00:00,35253.09
2022-03-28 00:00:00,36481.05
2022-03-28 01:00:00,36321.55
2022-03-28 02:00:00,37097.71
2022-03-28 03:00:00,36157.29
2022-03-28 04:00:00,36646.71
2022-03-28 05:00:00,36143.04
2022-03-28 06:00:00,36228.25
2022-03-28 07:00:00,35613.77
2022-03-28 08:00:00,35480.46
2022-03-28 09:00:00,37328.47
2022-03-28 10:00:00,37998.9
2022-03-28 11:00:00,37241.31
2022-03-28 12:00:00,38646.27
2022-03-28 13:00:00,38996.49
2022-03-28 14:00:00,37308.84
2022-03-28 15:00:00,38456.66
2022-03-28 16:00:00,39569.84
2022-03-28 17:00:00,39438.65
2022-03-28 18:00:00,37919.59
2022-03-28 19:00:00,38744.33
2022-03-28 20:00:00,39126.79
2022-03-28 21:00:00,38529.0
2022-03-28 22:00:00,37387.42
2022-03-28 23:00:00,36686.99
2022-03-29 00:00:00,36261.52
2022-03-29 01:00:00,36918.88
2022-03-29 02:00:00,36496.43
2022-03-29 03:00:00,36772.51
2022-03-29 04:00:00,36360.46
2022-03-29 05:00:00,37058.34
2022-03-29 06:00:00,36652.23
2022-03-29 07:00:00,37529.38
2022-03-29 08:00:00,37954.49
2022-03-29 09:00:00,36919.7
2022-03-29 10:00:00,36466.7
2022-03-29 11:00:00,39699.23
2022-03-29 12:00:00,38946.48
2022-03-29 13:00:00,37546.23
2022-03-29 14:00:00,38587.44
2022-03-29 15:00:00,39943.35
2022-03-29 16:00:00,39038.69
2022-03-29 17:00:00,38727.14
2022-03-29 18:00:00,40143.71
2022-03-29 19:00:00,37772.2
2022-03-29 20:00:00,37632.06
2022-03-29 21:00:00,38100.91
2022-03-29 22:00:00,37853.04
2022-03-29 23:00:00,37559.41
2022-03-30 00:00:00,37622.03
2022-03-30 01:00:00,36741.04
2022-03-30 02:00:00,36797.58
2022-03-30 03:00:00,36068.2
2022-03-30 04:00:00,36352.67
2022-03-30 05:00:00,36504.81
2022-03-30 06:00:00,36805.67
2022-03-30 07:00:00,37570.06
2022-03-30 08:00:00,37737.18
2022-03-30 09:00:00,37692.14
2022-03-30 10:00:00,37366.88
2022-03-30 11:00:00,38495.79
2022-03-30 12:00:00,38755.51
2022-03-30 13:00:00,39218.76
2022-03-30 14:00:00,41120.75
2022-03-30 15:00:00,38893.07
2022-03-30 16:00:00,39686.37
2022-03-30 17:00:00,40121.59
2022-03-30 18:00:00,39087.27
2022-03-30 19:00:00,40700.57
2022-03-30 20:00:00,38040.17
2022-03-30 21:00:00,38247.72
2022-03-30 22:00:00,36893.18
2022-03-30 23:00:00,36889.73
2022-03-31 00:00:00,37108.29
2022-03-31 01:00:00,37340.82
2022-03-31 02:00:00,36702.05
2022-03-31 03:00:00,37407.99
2022-03-31 04:00:00,36267.87
2022-03-31 05:00:00,36180.28
2022-03-31 06:00:00,38970.44
2022-03-31 07:00:00,37297.72
2022-03-31 08:00:00,36702.96
2022-03-31 09:00:00,37113.65
2022-03-31 10:00:00,37302.57
2022-03-31 11:00:00,39283.57
2022-03-31 12:00:00,38518.82
2022-03-31 13:00:00,39212.03
2022-03-31 14:00:00,39240.44
2022-03-31 15:00:00,40009.26
2022-03-31 16:00:00,38656.91
2022-03-31 17:00:00,38348.38
2022-03-31 18:00:00,39243.84
2022-03-31 19:00:00,39273.43
2022-03-31 20:00:00,38693.37
2022-03-31 21:00:00,37333.43
2022-03-31 22:00:00,38197.25
2022-03-31 23:00:00,36605.47
2022-04-01 00:00:00,36500.75
2022-04-01 01:00:00,35866.47
2022-04-01 02:00:00,37584.17
2022-04-01 03:00:00,36923.52
2022-04-01 04:00:00,36910.2
2022-04-01 05:00:00,37570.11
2022-04-01 06:00:00,39110.17
2022-04-01 07:00:00,35557.14
2022-04-01 08:00:00,36734.26
2022-04-01 09:00:00,37227.39
2022-04-01 10:00:00,37428.02
2022-04-01 11:00:00,37618.91
2022-04-01 12:00:00,38621.2
2022-04-01 13:00:00,38117.02
2022-04-01 14:00:00,39626.57
2022-04-01 15:00:00,39478.8
2022-04-01 16:00:00,39832.88
2022-04-01 17:00:00,39741.55
2022-04-01 18:00:00,39613.11
2022-04-01 19:00:00,38492.59
2022-04-01 20:00:00,40261.05
2022-04-01 21:00:00,38268.1
2022-04-01 22:00:00,36085.64
2022-04-01 23:00:00,36433.09
2022-04-02 00:00:00,33410.09
2022-04-02 01:00:00,34629.02
2022-04-02 02:00:00,34320.11
2022-04-02 03:00:00,33932.41
2022-04-02 04:00:00,36050.7
2022-04-02 05:00:00,34922.08
2022-04-02 06:00:00,35282.06
2022-04-02 07:00:00,34164.03
2022-04-02 08:00:00,34458.07
2022-04-02 09:00:00,35727.88
2022-04-02 10:00:00,36243.73
2022-04-02 11:00:00,34902.45
2022-04-02 12:00:00,36668.11
2022-04-02 13:00:00,37108.56
2022-04-02 14:00:00,37104.36
2022-04-02 15:00:00,36688.93
2022-04-02 16:00:00,36910.86
2022-04-02 17:00:00,37105.11
2022-04-02 18:00:00,37123.19
2022-04-02 19:00:00,37269.51
2022-04-02 20:00:00,37322.27
2022-04-02 21:00:00,35764.09
2022-04-02 22:00:00,35226.48
2022-04-02 23:00:00,35602.58
2022-04-03 00:00:00,35452.23
2022-04-03 01:00:00,34288.71
2022-04-03 02:00:00,35138.97
2022-04-03 03:00:00,35206.71
2022-04-03 04:00:00,35482.84
2022-04-03 05:00:00,36010.51
2022-04-03 06:00:00,33971.91
2022-04-03 07:00:00,35010.75
2022-04-03 08:00:00,35360.42
2022-04-03 09:00:00,35656.73
2022-04-03 10:00:00,35588.29
2022-04-03 11:00:00,35261.08
2022-04-03 12:00:00,36943.64
2022-04-03 13:00:00,36486.99
2022-04-03 14:00:00,37403.83
2022-04-03 15:00:00,36748.87
2022-04-03 16:00:00,36478.25
2022-04-03 17:00:00,37498.09
2022-04-03 18:00:00,37217.79
2022-04-03 19:00:00,37291.33
2022-04-03 20:00:00,38305.02
2022-04-03 21:00:00,36293.48
2022-04-03 22:00:00,36070.02
2022-04-03 23:00:00,34358.14
2022-04-04 00:00:00,35980.62
2022-04-04 01:00:00,38144.67
2022-04-04 02:00:00,35823.66
2022-04-04 03:00:00,35628.19
2022-04-04 04:00:00,36493.16
2022-04-04 05:00:00,36563.75
2022-04-04 06:00:00,36082.72
2022-04-04 07:00:00,36881.19
2022-04-04 08:00:00,38537.29
2022-04-04 09:00:00,37196.48
2022-04-04 10:00:00,37097.03
2022-04-04 11:00:00,39466.49
2022-04-04 12:00:00,39424.8
2022-04-04 13:00:00,38754.13
2022-04-04 14:00:00,38127.38
2022-04-04 15:00:00,38932.36
2022-04-04 16:00:00,39507.94
2022-04-04 17:00:00,40431.24
2022-04-04 18:00:00,38349.89
2022-04-04 19:00:00,38868.58
2022-04-04 20:00:00,39162.39
2022-04-04 21:00:00,36175.19
2022-04-04 22:00:00,38677.9
2022-04-04 23:00:00,36410.46
2022-04-05 00:00:00,37396.11
2022-04-05 01:00:00,37048.36
2022-04-05 02:00:00,37569.93
2022-04-05 03:00:00,37023.25
2022-04-05 04:00:00,34545.11
2022-04-05 05:00:00,36012.77
2022-04-05 06:00:00,37006.74
2022-04-05 07:00:00,37014.1
2022-04-05 08:00:00,37937.71
2022-04-05 09:00:00,38591.95
2022-04-05 10:00:00,38838.25
2022-04-05 11:00:00,38522.57
2022-04-05 12:00:00,37476.38
2022-04-05 13:00:00,38933.83
2022-04-05 14:00:00,39865.55
2022-04-05 15:00:00,38677.83
2022-04-05 16:00:00,40130.44
2022-04-05 17:00:00,40251.97
2022-04-05 18:00:00,39378.24
2022-04-05 19:00:00,36375.62
2022-04-05 20:00:00,37541.56
2022-04-05 21:00:00,39841.94
2022-04-05 22:00:00,37374.05
2022-04-05 23:00:00,35768.44
2022-04-06 00:00:00,38201.18
2022-04-06 01:00:00,36887.34
2022-04-06 02:00:00,37624.54
2022-04-06 03:00:00,36827.69
2022-04-06 04:00:00,36992.9
2022-04-06 05:00:00,37025.7
2022-04-06 06:00:00,37519.44
2022-04-06 07:00:00,39152.96
2022-04-06 08:00:00,38394.4
2022-04-06 09:00:00,36615.01
2022-04-06 10:00:00,38738.04
2022-04-06 11:00:00,39712.28
2022-04-06 12:00:00,40105.37
2022-04-06 13:00:00,38995.69
2022-04-06 14:00:00,40539.15
2022-04-06 15:00:00,40430.6
2022-04-06 16:00:00,41817.81
2022-04-06 17:00:00,38879.64
2022-04-06 18:00:00,38876.42
2022-04-06 19:00:00,38756.94
2022-04-06 20:00:00,38248.56
2022-04-06 21:00:00,37519.47
2022-04-06 22:00:00,35527.64
2022-04-06 23:00:00,37122.78
2022-04-07 00:00:00,37500.33
2022-04-07 01:00:00,36491.91
2022-04-07 02:00:00,38365.57
2022-04-07 03:00:00,36638.8
2022-04-07 04:00:00,37735.65
2022-04-07 05:00:00,36974.51
2022-04-07 06:00:00,37664.18
2022-04-07 07:00:00,37489.66
2022-04-07 08:00:00,38767.67
2022-04-07 09:00:00,38041.0
2022-04-07 10:00:00,38815.24
2022-04-07 11:00:00,39088.55
2022-04-07 12:00:00,38873.18
2022-04-07 13:00:00,39737.69
2022-04-07 14:00:00,41483.33
2022-04-07 15:00:00,39447.33
2022-04-07 16:00:00,40022.87
2022-04-07 17:00:00,40621.41
2022-04-07 18:00:00,40312.08
2022-04-07 19:00:00,39062.26
2022-04-07 20:00:00,36674.52
2022-04-07 21:00:00,38750.34
2022-04-07 22:00:00,36024.52
2022-04-07 23:00:00,38776.88
2022-04-08 00:00:00,37363.39
2022-04-08 01:00:00,37793.83
